5512345	Τον προσκάλεσες στο πάρτι;	5506435	Did you invite him to the party?
5512347	Την προσκάλεσες στο πάρτι;	5506436	Did you invite her to the party?
5512349	Την προσκαλέσατε στο πάρτι;	5506436	Did you invite her to the party?
5512351	Τις προσκαλέσατε στο πάρτι;	5506437	Did you invite them to the party?
5512352	Τα προσκαλέσατε στο πάρτι;	5506437	Did you invite them to the party?
5512354	Τους προσκαλέσατε στο πάρτι;	5506437	Did you invite them to the party?
5512355	Τους προσκάλεσες στο πάρτι;	5506437	Did you invite them to the party?
5512356	Τα προσκάλεσες στο πάρτι;	5506437	Did you invite them to the party?
5512357	Τις προσκάλεσες στο πάρτι;	5506437	Did you invite them to the party?
5512358	Τον καλέσατε στο πάρτι;	5506435	Did you invite him to the party?
5512359	Τον κάλεσες στο πάρτι;	5506435	Did you invite him to the party?
5512361	Την κάλεσες στο πάρτι;	5506436	Did you invite her to the party?
5512362	Την καλέσατε στο πάρτι;	5506436	Did you invite her to the party?
5512363	Τα καλέσατε στο πάρτι;	5506437	Did you invite them to the party?
5512364	Τις καλέσατε στο πάρτι;	5506437	Did you invite them to the party?
5512365	Τους καλέσατε στο πάρτι;	5506437	Did you invite them to the party?
5512366	Τα κάλεσες στο πάρτι;	5506437	Did you invite them to the party?
5512368	Τις κάλεσες στο πάρτι;	5506437	Did you invite them to the party?
5512369	Τους κάλεσες στο πάρτι;	5506437	Did you invite them to the party?
5512371	Σας προσκάλεσα στο πάρτι.	5506438	I invited you to the party.
5512374	Σας κάλεσα στο πάρτι.	5506438	I invited you to the party.
5512375	Σε προσκάλεσα στο πάρτι.	5506438	I invited you to the party.
5512377	Σε κάλεσα στο πάρτι.	5506438	I invited you to the party.
5512379	Το πάρτι είναι την Τετάρτη.	5506427	The party's on Wednesday.
5512380	Το πάρτι είναι το Σάββατο.	5506419	The party's on Saturday.
5512382	Το πάρτι είναι σήμερα.	5506418	The party is today.
5512384	Το πάρτι είναι αύριο.	5506417	The party is tomorrow.
5512386	Το πάρτι είναι την Κυριακή.	5506415	The party's on Sunday.
5512387	Σας ευχαριστώ που ήρθατε στο πάρτι μου.	5506399	Thanks for coming to my party.
5512388	Σε ευχαριστώ που ήρθες στο πάρτι μου.	5506399	Thanks for coming to my party.
5512389	Σ' ευχαριστώ που ήρθες στο πάρτι μου.	5506399	Thanks for coming to my party.
5512393	Ποιανού είν' αυτός ο υπολογιστής;	5506273	Whose computer is this?
5512394	Ποιανού είν' αυτό το κομπιούτερ;	5506273	Whose computer is this?
5512395	Ποιανού είναι αυτός ο ηλεκτρονικός υπολογιστής;	5506273	Whose computer is this?
5512402	Δεν είμαστε μαθητές.	5505328	We're not students.
5512404	Δεν είμαστε μαθήτριες.	5505328	We're not students.
5512405	Δεν είμαστε φοιτητές.	5505328	We're not students.
5512406	Δεν είμαστε φοιτήτριες.	5505328	We're not students.
5512407	Έχουμε ο ένας τον άλλο.	5505324	We have each other.
5512408	Έχουμε η μία την άλλη.	5505324	We have each other.
5512417	Ο Τομ συμφώνησε μαζί μας.	5500332	Tom agreed with us.
5512418	Άκουσες την ομιλία του Τομ;	5500326	Did you hear Tom's speech?
5512419	Ακούσατε την ομιλία του Τομ;	5500326	Did you hear Tom's speech?
5512423	Δεν μπορώ να σε βοηθήσω αυτή τη βδομάδα.	5499516	I can't help you this week.
5512424	Δεν μπορώ να σας βοηθήσω αυτή τη βδομάδα.	5499516	I can't help you this week.
5495626	Δεν είναι γιατροί.	5498068	They're not doctors.
5512431	Όλοι γνωρίζουμε τι έκανε ο Τομ.	5497853	We all know what Tom did.
5512433	Όλοι ξέρουμε τι έκανε ο Τομ.	5497853	We all know what Tom did.
5512435	Ο Τομ πουλάει λουλούδια.	5498814	Tom sells flowers.
5512438	Αυτό είναι το λεξικό του Τομ.	5497524	This is Tom's dictionary.
5512439	Ο Τομ τραγούδησε μερικά παλιά τραγούδια.	5497522	Tom sang some old songs.
5512442	Δεν είναι ποτέ χαρούμενοι.	5497517	They're never happy.
5512444	Δεν είναι ποτέ χαρούμενες.	5497517	They're never happy.
5512445	Δεν είναι ποτέ χαρούμενα.	5497517	They're never happy.
5512450	Ήταν καλά παιδιά.	5496151	They were good kids.
5512452	Θα επισκεφτώ τον Τομ την επόμενη βδομάδα.	5496150	I'll visit Tom next week.
5512458	Ο Τομ εργάζεται σε μια πιτσαρία.	5488414	Tom works at a pizzeria.
5512459	Ο Τομ δουλεύει σε μια πιτσαρία.	5488414	Tom works at a pizzeria.
5512461	Η Μαίρη πεθαίνει.	5488339	Mary is dying.
5512472	Ο Τομ έχει επιστρέψει από την Αυστραλία.	5485600	Tom has come back from Australia.
5512481	Έχεις δει την κόκκινη γραβάτα μου;	5485464	Have you seen my red tie?
5512483	Έχετε δει την κόκκινη γραβάτα μου;	5485464	Have you seen my red tie?
5512488	Θέλεις να δεις τη βάρκα μου;	5484544	Do you want to see my boat?
5512490	Θέλετε να δείτε τη βάρκα μου;	5484544	Do you want to see my boat?
5512495	Ο Τομ μπορεί να κολυμπήσει γρήγορα.	5483570	Tom can swim fast.
5512496	Ο Τομ μπορεί και κολυμπάει γρήγορα.	5483570	Tom can swim fast.
5512498	Τα μάτια της ήταν πρησμένα.	5483287	Her eyes were swollen.
5512501	Ο Τομ έκλεψε το ρολόι της Μαίρης.	5481472	Tom stole Mary's watch.
5512510	Κρατάς σημειώσεις;	5481107	Are you taking notes?
5512512	Κρατάτε σημειώσεις;	5481107	Are you taking notes?
5512521	Πού παρκάρεις συνήθως;	5479693	Where do you usually park?
5512524	Πού παρκάρετε συνήθως;	5479693	Where do you usually park?
5512527	Της αρέσει να διαβάζει περιοδικά.	5478275	She likes to read magazines.
5512530	Ο Τομ χαμογελάει συχνά.	5474297	Tom often smiles.
5512531	Ο Τομ άκουσε τη Μαίρη να τραγουδάει.	5474295	Tom heard Mary singing.
5512535	Ο Τομ δε μας έχει πληρώσει ακόμη.	5474289	Tom hasn't paid us yet.
5512566	Ο Τομ οδηγεί ένα παλιό Φορντ.	5472119	Tom drives an old Ford.
5512571	Λατρεύω τη μαγειρική του Τομ.	5471697	I love Tom's cooking.
5512572	Κανείς δεν πρόκειται να μας βοηθήσει.	5471578	No one is going to help us.
5512574	Δεν πρόκειται να μας βοηθήσει κανείς.	5471578	No one is going to help us.
5512579	Ο Τομ πήγε σπίτι με τα πόδια.	5471373	Tom went home on foot.
5512583	Γιατί δεν περίμενε ο Τομ;	5471298	Why didn't Tom wait?
5512585	Δώσε μου εκείνο το βιβλίο, σε παρακαλώ.	5469949	Give me that book, please.
5512586	Δώστε μου εκείνο το βιβλίο, σας παρακαλώ.	5469949	Give me that book, please.
5512588	Δώσ' μου εκείνο το βιβλίο, σε παρακαλώ.	5469949	Give me that book, please.
5512589	Δε γνωρίζεις την αλήθεια;	5469223	Don't you know the truth?
5512590	Δε γνωρίζετε την αλήθεια;	5469223	Don't you know the truth?
5512593	Μπορώ να δανειστώ μια ομπρέλα;	5468701	Can I borrow an umbrella?
5512595	Συμφωνώ μαζί σας 100%.	5468699	I agree with you 100%.
5512597	Συμφωνώ μαζί σου 100%.	5468699	I agree with you 100%.
5512599	Συμφωνώ 100% μαζί σου.	5468699	I agree with you 100%.
5512601	Συμφωνώ 100% μαζί σας.	5468699	I agree with you 100%.
5512605	Η ομάδα μας έχει καλούς παίκτες.	5468693	Our team has good players.
5512607	Η ομάδα μας έχει καλές παίκτριες.	5468693	Our team has good players.
5512608	Η ομάδα μας έχει καλούς παίχτες.	5468693	Our team has good players.
5512609	Η ομάδα μας έχει καλές παίχτριες.	5468693	Our team has good players.
5512610	Ο Τομ είναι πιανίστας.	5468452	Tom is a pianist.
5512611	Σώζουμε ζωές.	5468449	We're saving lives.
5512612	Θα ήθελες να αρχίσεις;	5467664	Would you like to start?
5512613	Θα 'θελες ν' αρχίσεις;	5467664	Would you like to start?
5512614	Θα θέλατε ν' αρχίσετε;	5467664	Would you like to start?
5512615	Θα θέλατε να αρχίσετε;	5467664	Would you like to start?
5512616	Ο Τομ είναι οδοντίατρος.	5467371	Tom is a dentist.
5512620	Μ' αρέσει ο τρόπος που σκέφτεσαι.	5466735	I like how you think.
5512621	Μου αρέσει ο τρόπος που σκέφτεσαι.	5466735	I like how you think.
5512622	Μου αρέσει ο τρόπος που σκέφτεστε.	5466735	I like how you think.
5512626	Μ' αρέσει ο τρόπος που σκέφτεστε.	5466735	I like how you think.
5512631	Δεν μπλοφάρουμε.	5466469	We're not bluffing.
5512633	Η Μαίρη ήταν η σύζυγος του Τομ.	5466468	Mary was Tom's wife.
5512634	Ο καλύτερός μου φίλος είναι ο Τομ.	5466378	My best friend is Tom.
5512636	Κανείς δεν κοιμήθηκε εκείνη τη νύχτα.	5466367	No one slept that night.
5512637	Κανείς δεν κοιμήθηκε εκείνο το βράδυ.	5466367	No one slept that night.
5512638	Δεν κοιμήθηκε κανείς εκείνο το βράδυ.	5466367	No one slept that night.
5512639	Δεν κοιμήθηκε κανείς εκείνη τη νύχτα.	5466367	No one slept that night.
5512641	Κανείς δεν μπορούσε να το πιστέψει.	5466190	No one could believe it.
5512644	Δε σας θέλουμε μαζί μας.	5462962	We don't want you with us.
5512645	Δε σε θέλουμε μαζί μας.	5462962	We don't want you with us.
5512646	Ο Τομ έφαγε τρία μήλα.	5462269	Tom ate three apples.
5512648	Δεν μπορούσαμε να μείνουμε μαζί.	5462266	We couldn't stay together.
5512649	Ο Τομ υιοθέτησε την ιδέα μας.	5462261	Tom adopted our idea.
5512650	Ξεχάσατε να σβήσετε τα φώτα.	5462250	You forgot to turn the lights off.
5512651	Ξέχασες να σβήσεις τα φώτα.	5462250	You forgot to turn the lights off.
5512651	Ξέχασες να σβήσεις τα φώτα.	5462249	You forgot to turn off the lights.
5512650	Ξεχάσατε να σβήσετε τα φώτα.	5462249	You forgot to turn off the lights.
5512652	Αφήσατε τα φώτα αναμμένα.	5462248	You left the lights on.
5512653	Άφησες τα φώτα αναμμένα.	5462248	You left the lights on.
5512654	Αφήσατε αναμμένα τα φώτα.	5462248	You left the lights on.
5512655	Άφησε αναμμένα τα φώτα.	5462248	You left the lights on.
5512656	Δε θ' αλλάξουμε τίποτα.	5461299	We won't change anything.
5512657	Δε θα αλλάξουμε τίποτα.	5461299	We won't change anything.
5512660	Ο Τομ με επισκέπτεται συχνά.	5454797	Tom often visits me.
5512662	Έχω πολλούς φίλους στη Βοστώνη.	5454336	I've got a lot of friends in Boston.
5512663	Έχω πολλές φίλες στη Βοστώνη.	5454336	I've got a lot of friends in Boston.
5512668	Μιλάω πολλές γλώσσες.	5509204	I speak many languages.
5512669	Δε μιλάει πολλές γλώσσες.	5509200	She does not speak many languages.
5512669	Δε μιλάει πολλές γλώσσες.	5509199	He does not speak many languages.
5512670	Δεν καίμε τίποτα.	5508874	We aren't burning anything.
5512675	Ο Τομ ήταν ο μόνος που προσφέρθηκε να βοηθήσει.	5508873	Tom was the only one who offered to help.
5512678	Θα πεθάνουμε, αν μείνουμε εδώ.	5506982	We'll die if we stay here.
5512679	Θα πεθάνουμε, αν μείνουμε δω.	5506982	We'll die if we stay here.
5512680	Ο Τομ λέει ότι δε θυμάται τι συνέβη.	5506981	Tom says he doesn't remember what happened.
5512684	Δεν είναι τόσο απλό όσο φαίνεται.	5506629	It's not as simple as it seems.
5512686	Μπορώ να έχω μια σόδα, παρακαλώ;	5506623	Can I have some soda, please?
5512689	Δε θα το ξεχάσουμε ποτέ αυτό.	5506285	We'll never forget that.
5512692	Γελάμε πολύ.	5504581	We laugh a lot.
5512694	Σταθήκαμε τυχερές.	5504573	We got lucky.
5512695	Σταθήκαμε τυχεροί.	5504573	We got lucky.
5512699	Ο Τομ επέστρεψε σπίτι κουρασμένος.	5502539	Tom came back home tired.
5512701	Ο Τομ γύρισε σπίτι κουρασμένος.	5502539	Tom came back home tired.
5512703	Η πίσω πόρτα ήταν σπασμένη.	5502417	The backdoor was broken.
5512704	Προσπαθούμε να βοηθήσουμε.	5502217	We're trying to help.
5512705	Είναι περήφανες για μένα.	5499510	They're proud of me.
5512706	Είναι περήφανα για μένα.	5499510	They're proud of me.
5512708	Είναι περήφανοι για μένα.	5499510	They're proud of me.
5512710	Είναι οι ηγέτες μας.	5499274	They're our leaders.
5512712	Χρησιμοποιούμε πολλά πράγματα.	5498084	We use a lot of things.
5512714	Ο Τομ μ' έχει ερωτευτεί.	5497849	Tom has fallen in love with me.
5512715	Ο Τομ με έχει ερωτευτεί.	5497849	Tom has fallen in love with me.
5512719	Πήγαν στη Βοστώνη.	5496143	They went to Boston.
5512724	Πρέπει να συνεργαστούμε.	5495116	We have to cooperate.
5512735	Είμαι Μεξικάνος. Μιλάω άπταιστα Ισπανικά.	5491678	I am a Mexican. I speak Spanish fluently.
5512737	Είμαι Μεξικάνα. Μιλάω άπταιστα Ισπανικά.	5491678	I am a Mexican. I speak Spanish fluently.
5512744	Ποιος είναι ο τίτλος του νέου σου βιβλίου;	5490606	What's the title of your new book?
5512747	Ποιος είναι ο τίτλος του νέου σας βιβλίου;	5490606	What's the title of your new book?
5512750	Ποιος είν' ο τίτλος του νέου σου βιβλίου;	5490606	What's the title of your new book?
5512752	Ποιος είν' ο τίτλος του νέου σας βιβλίου;	5490606	What's the title of your new book?
5512755	Ο Τζον πάει σχολείο.	5489545	John goes to school.
5487782	Ξέρω ότι κάτι κρύβει.	5487685	I know she's hiding something.
5512758	Είμαι γεωλόγος.	5487466	I'm a geologist.
5512760	Ο Τομ ντύθηκε σαν κορίτσι.	5486524	Tom dressed like a girl.
5512763	Ο Τομ δε σταμάτησε να μιλάει.	5485952	Tom didn't stop talking.
5512765	Ο Τομ δεν έμεινε μαζί μας.	5485946	Tom didn't stay with us.
5512766	Αυτό το σπίτι ανήκει στον Τομ.	5485557	This house belongs to Tom.
5512767	Θα βρέξει το απόγευμα.	5485556	It'll rain in the afternoon.
5512768	Θα βρέξει τ' απόγευμα.	5485556	It'll rain in the afternoon.
5512809	Ο Τομ έφαγε τη σαλάτα.	5481170	Tom ate the salad.
5512839	Περιμέναμε ως τις 2:30.	5480894	We waited till 2:30.
5512849	Ανυπομονώ να πάω σπίτι.	5478200	I can't wait to go home.
5512855	Ο Τομ μας έσωσε όλους.	5475000	Tom saved us all.
5512861	Δε χρειαζόταν να μου το πείτε αυτό.	5474298	You didn't have to tell me that.
5512863	Δε χρειαζόταν να μου το πεις αυτό.	5474298	You didn't have to tell me that.
5512868	Ο Τομ έχει πολλά χρέη.	5474192	Tom has a lot of debts.
5512872	Ο Τομ δεν έχει όπλο.	5471942	Tom doesn't have a gun.
5512876	Ο Τομ θα πάει στην Αυστραλία τον Οκτώβριο.	5471681	Tom will go to Australia in October.
5512877	Ο Τομ θα έρθει στις 2:30.	5471379	Tom will come at 2:30.
5512879	Ο Τομ θα 'ρθει στις 2:30.	5471379	Tom will come at 2:30.
5512886	Δε μας χρειάζονται.	5466471	They don't need us.
5512892	Ο Τομ επισκέφτηκε τη Μαίρη το περασμένο καλοκαίρι.	5464261	Tom visited Mary last summer.
5512899	Ο Τομ αυτοκτόνησε στη Βοστώνη.	5462263	Tom killed himself in Boston.
5512907	Ο Τομ ήταν ξυλουργός.	5461290	Tom was a carpenter.
5512909	Ο Τομ ήταν μαραγκός.	5461290	Tom was a carpenter.
5512911	Ο Τομ ήπιε πολύ στο πάρτι.	5461288	Tom drank a lot at the party.
5512917	Ο Τομ προτιμά τις ξανθιές.	5460146	Tom prefers blondes.
5512933	Ο Τομ ξέρει πολλές παροιμίες.	5453665	Tom knows a lot of proverbs.
5512956	Ήμασταν και οι δυο πολύ κουρασμένοι.	5452695	We were both very tired.
5512958	Ήμαστε και οι δυο πολύ κουρασμένοι.	5452695	We were both very tired.
5512961	Ήμασταν και οι δυο πολύ κουρασμένες.	5452695	We were both very tired.
5512962	Ήμαστε και οι δυο πολύ κουρασμένες.	5452695	We were both very tired.
5512966	Δεν έχουμε πει ακόμα ναι.	5451979	We haven't said yes yet.
5512967	Ο Τομ είπε ότι δε θα με παντρευτεί.	5450808	Tom said he won't marry me.
5512975	Ο Τομ εξαφανίστηκε πριν από ένα χρόνο.	5448824	Tom disappeared a year ago.
5512978	Ήμαστε και οι δύο πολύ απασχολημένες.	5448783	We were both very busy.
5512981	Ήμασταν και οι δύο πολύ απασχολημένες.	5448783	We were both very busy.
5512982	Ήμασταν και οι δύο πολύ απασχολημένοι.	5448783	We were both very busy.
5512985	Ήμαστε και οι δύο πολύ απασχολημένοι.	5448783	We were both very busy.
5512987	Εμπιστευόμαστε την κρίση σας.	5448767	We trust your judgment.
5512989	Εμπιστευόμαστε την κρίση σου.	5448767	We trust your judgment.
5512991	Κάναμε πολύ θόρυβο.	5447229	We made a lot of noise.
5514048	Είναι κάτω μια δεσποινίδα που θέλει να σας μιλήσει.	71164	There is a lady downstairs who wants to speak to you.
5514049	Είναι κάτω μια δεσποινίδα που θέλει να σου μιλήσει.	71164	There is a lady downstairs who wants to speak to you.
5514050	Σπουδάζω οικονομικά στο πανεπιστήμιο.	259325	I'm studying economics at university.
5514051	Είναι καλό να έχεις ιδανικά... δε νομίζεις;	1924	It is good to have ideals... don't you think?
5514052	Αξίζει να δείτε αυτήν την ταινία.	49540	This movie is worth seeing.
5514053	Αξίζει να δεις αυτήν την ταινία.	49540	This movie is worth seeing.
5514054	Το θεωρούσα αδύνατο γι' αυτόν να δώσει λύση στο πρόβλημα.	259972	I thought it impossible for him to solve the problem.
5514075	Ας στρωθούμε στη δουλειά.	54185	Let's get down to business.
5514076	Έχει ήδη έρθει η ώρα να πάμε σπίτι.	31404	It's already time to go home.
5514238	Είναι καλό να 'χεις ιδανικά... δε νομίζεις;	1924	It is good to have ideals... don't you think?
5514344	Είχε μακριά ξανθά μαλλιά.	315852	She had long blond hair.
5514347	Χρειάζομαι το διαβατήριό σας και τρεις φωτογραφίες.	35284	I need your passport and three pictures.
5514348	Δε θέλω να γυρίσω πίσω.	20450	I don't wanna go back.
5514397	Αυτό είναι τ' αμάξι σου;	55937	Is this your car?
5514398	Αυτό είναι τ' αυτοκίνητό σου;	55937	Is this your car?
5514399	Αυτό είναι τ' αμάξι σας;	55937	Is this your car?
5514400	Αυτό είναι τ' αυτοκίνητό σας;	55937	Is this your car?
5514401	Οι περισσότεροι άνθρωποι θέλουν ν' ακούν μόνο τη δική τους αλήθεια.	1922	Most people only want to hear their own truth.
5514402	Οι πιο πολλοί άνθρωποι θέλουν ν' ακούν μόνο τη δική τους αλήθεια.	1922	Most people only want to hear their own truth.
5514405	Ποιανού είν' αυτή η πένα;	60534	Whose pen is this?
5514407	Ποιανού είναι αυτός ο στυλός;	60534	Whose pen is this?
5514408	Ποιανού είν' αυτός ο στυλός;	60534	Whose pen is this?
5514409	Ποιανού είναι αυτή η πένα;	60534	Whose pen is this?
5514411	Τι;! Έφαγες τον σοκολατένιο αρκούδο μου;	2166	What?! You ate my chocolate bear?!
5514412	Τι;! Φάγατε τον σοκολατένιο αρκούδο μου;	2166	What?! You ate my chocolate bear?!
5514417	Η Λούση δεν μπορεί να φάει με ξυλάκια.	29564	Lucy cannot use chopsticks.
5514486	Δε θα σε ξεχάσω ποτέ.	70926	I'll never forget you.
5514487	Δε θα σας ξεχάσω ποτέ.	70926	I'll never forget you.
5514520	Τι σ' έκανε ν' αλλάξεις γνώμη;	1838	What made you change your mind?
5514522	Τι σε έκανε να αλλάξεις γνώμη;	1838	What made you change your mind?
5514523	Τι σας έκανε ν' αλλάξετε γνώμη;	1838	What made you change your mind?
5514524	Τι σας έκανε να αλλάξετε γνώμη;	1838	What made you change your mind?
5514525	Δεν είμαι καλός στο να κάνω πολλά πράγματα ταυτόγχρονα.	403860	I'm not good at multitasking.
5514527	Δεν είμαι καλή στο να κάνω πολλά πράγματα ταυτόγχρονα.	403860	I'm not good at multitasking.
5514814	Γνωρίζουμε ποιο είναι το πρόβλημα.	5514645	We know what the problem is.
5514819	Ξέρουμε ποιο είναι το πρόβλημα.	5514645	We know what the problem is.
5514821	Γνωρίζουμε ποιο είν' το πρόβλημα.	5514645	We know what the problem is.
5514822	Ξέρουμε ποιο είν' το πρόβλημα.	5514645	We know what the problem is.
5514823	Ο Τομ δε θα παραδεχτεί πως είχε άδικο.	5514644	Tom won't admit that he was wrong.
5514825	Λέει ότι έχει ήδη ξεπεράσει τις αποτυχίες του.	5514200	He says he has already overcome his failures.
5514826	Με ενθαρρύνει να πάω εκεί.	5514197	He's encouraging me to go there.
5514829	Το ξέραμε ότι έπρεπε να δουλέψουμε σκληρά.	5514126	We knew we had to work hard.
5514834	Γνωρίζαμε πως έπρεπε να δουλέψουμε σκληρά.	5514126	We knew we had to work hard.
5514835	Ο Τομ θα θύμωνε, αν το έκανα αυτό.	5514127	Tom would get angry if I did that.
5514838	Ο Τομ ζει στη Βοστώνη;	5514040	Does Tom live in Boston?
5514841	Ο Τομ μένει στη Βοστώνη;	5514040	Does Tom live in Boston?
5514844	Πρέπει να βρούμε πιο πολλές καρέκλες.	5513995	We have to find more chairs.
5514845	Πρέπει να βρούμε περισσότερες καρέκλες.	5513995	We have to find more chairs.
5514849	Έχουμε πολλούς φίλους.	5512954	We've got a lot of friends.
5514850	Έχουμε πολλές φίλες.	5512954	We've got a lot of friends.
5514852	Δεν πρόκειται να τα παρατήσουμε.	5512797	We're not going to give up.
5514858	Ο Τομ βοηθάει τη Μαίρη;	5514026	Does Tom help Mary?
5514860	Τη βοηθάει τη Μαίρη ο Τομ;	5514026	Does Tom help Mary?
5504000	Τα Ουγγρικά είναι η μητρική μου γλώσσα.	5514020	Hungarian is my native language.
5514873	Είσαι πολύ πιο έξυπνος από μένα.	5513645	You're way smarter than me.
5514876	Είσαι πολύ εξυπνότερος από μένα.	5513645	You're way smarter than me.
5514877	Είσαι πολύ εξυπνότερη από μένα.	5513645	You're way smarter than me.
5514880	Είσαι πολύ πιο έξυπνη από μένα.	5513645	You're way smarter than me.
5514882	Είστε πολύ πιο έξυπνοι από μένα.	5513645	You're way smarter than me.
5514886	Είστε πολύ εξυπνότεροι από μένα.	5513645	You're way smarter than me.
5514889	Είστε πολύ πιο έξυπνες από μένα.	5513645	You're way smarter than me.
5514891	Είστε πολύ εξυπνότερες από μένα.	5513645	You're way smarter than me.
5514893	Είστε πολύ πιο έξυπνα από μένα.	5513645	You're way smarter than me.
5514895	Είστε πολύ εξυπνότερα από μένα.	5513645	You're way smarter than me.
5514896	Είστε πολύ πιο έξυπνος από μένα.	5513645	You're way smarter than me.
5514897	Είστε πολύ πιο έξυπνη από μένα.	5513645	You're way smarter than me.
5514899	Είστε πολύ εξυπνότερος από μένα.	5513645	You're way smarter than me.
5514901	Είστε πολύ εξυπνότερη από μένα.	5513645	You're way smarter than me.
5514908	Είσαι ένας εξαιρετικός συγγραφέας.	5513641	You're an excellent writer.
5514909	Είσαι μία εξαιρετική συγγραφέας.	5513641	You're an excellent writer.
5514911	Είστε μια εξαιρετική συγγραφέας.	5513641	You're an excellent writer.
5514912	Είστε ένας εξαιρετικός συγγραφέας.	5513641	You're an excellent writer.
5514913	Δεν ήταν ο Τομ εκείνος που σκότωσε τη Μαίρη.	5513642	Tom wasn't the one who killed Mary.
5514914	Ο Τομ δεν ήταν εκείνος που σκότωσε τη Μαίρη.	5513642	Tom wasn't the one who killed Mary.
5514919	Είσαι πολύ γρηγορότερος από μένα.	5513643	You're much faster than me.
5514920	Είσαι πολύ πιο γρήγορος από μένα.	5513643	You're much faster than me.
5514922	Είσαι πολύ γρηγορότερη από μένα.	5513643	You're much faster than me.
5514923	Είσαι πολύ πιο γρήγορη από μένα.	5513643	You're much faster than me.
5514924	Είστε πολύ πιο γρήγοροι από μένα.	5513643	You're much faster than me.
5514926	Είστε πολύ γρηγορότεροι από μένα.	5513643	You're much faster than me.
5514931	Είστε πολύ πιο γρήγορες από μένα.	5513643	You're much faster than me.
5514932	Είστε πολύ γρηγορότερες από μένα.	5513643	You're much faster than me.
5514938	Είστε πολύ πιο γρήγορος από μένα.	5513643	You're much faster than me.
5514941	Είστε πολύ γρηγορότερος από μένα.	5513643	You're much faster than me.
5514944	Είστε πολύ γρηγορότερη από μένα.	5513643	You're much faster than me.
5514946	Είστε πολύ πιο γρήγορη από μένα.	5513643	You're much faster than me.
5514951	Είστε πολύ γρηγορότερα από μένα.	5513643	You're much faster than me.
5514953	Είστε πολύ πιο γρήγορα από μένα.	5513643	You're much faster than me.
5514970	Είμαστε πρόθυμοι να διαπραγματευτούμε.	5512936	We're willing to negotiate.
5514971	Είμαστε πρόθυμες να διαπραγματευτούμε.	5512936	We're willing to negotiate.
5514973	Τα παιδιά σας θα είναι ασφαλή με τον Τομ.	5512937	Your children will be safe with Tom.
5514975	Τα παιδιά σου θα είναι ασφαλή με τον Τομ.	5512937	Your children will be safe with Tom.
5514984	Δεν ήμαστε αρκετά προσεκτικοί.	5512144	We weren't cautious enough.
5514988	Δεν ήμασταν αρκετά προσεκτικοί.	5512144	We weren't cautious enough.
5514991	Δεν ήμαστε αρκετά προσεκτικές.	5512144	We weren't cautious enough.
5514993	Δεν ήμασταν αρκετά προσεκτικές.	5512144	We weren't cautious enough.
5515017	Ξέρουμε τι πρέπει να κάνουμε.	5510720	We know what we have to do.
5515032	Ο Τομ γνώριζε ποιον σκόπευε να παντρευτεί η Μαίρη.	5509928	Tom knew who Mary was planning to marry.
5515035	Ο Τομ ήξερε ποιον σχεδίαζε να παντρευτεί η Μαίρη.	5509928	Tom knew who Mary was planning to marry.
5515047	Τι θα έκανες, αν ήσουν στη θέση μου;	5509207	What would you do, if you were me?
5515049	Τι θα κάνατε, αν ήσασταν στη θέση μου;	5509207	What would you do, if you were me?
5515051	Τι θα κάνατε, αν ήσαστε στη θέση μου;	5509207	What would you do, if you were me?
5515051	Τι θα κάνατε, αν ήσαστε στη θέση μου;	5509205	What would you do if you were in my position?
5515049	Τι θα κάνατε, αν ήσασταν στη θέση μου;	5509205	What would you do if you were in my position?
5515047	Τι θα έκανες, αν ήσουν στη θέση μου;	5509205	What would you do if you were in my position?
5515062	Πόσα πλακάκια έχετε;	5509161	How many tiles do you have?
5515067	Πόσα πλακάκια έχεις;	5509161	How many tiles do you have?
5515072	Τι χρώμα είναι τα πλακάκια;	5509160	What color are the tiles?
5515077	Ο Τομ ήταν ο μόνος που γνώριζε την απάντηση.	5508875	Tom was the only one who knew the answer.
5515078	Ο Τομ ήταν ο μόνος που ήξερε την απάντηση.	5508875	Tom was the only one who knew the answer.
5515083	Μερικές φορές σε καταλαβαίνω.	5506618	Sometimes I understand you.
5515085	Μερικές φορές σας καταλαβαίνω.	5506618	Sometimes I understand you.
5515089	Την προσκάλεσα στο πάρτι.	5506439	I invited her to the party.
5515091	Την κάλεσα στο πάρτι.	5506439	I invited her to the party.
5515093	Το πάρτι είναι τη Δευτέρα.	5506425	The party's on Monday.
5515094	Το πάρτι είναι την Τρίτη.	5506423	The party's on Tuesday.
5515096	Σας αρέσει να οδηγείτε γρήγορα αυτοκίνητα;	5506424	Do you like to drive fast cars?
5515098	Σ' αρέσει να οδηγείς γρήγορα αμάξια;	5506424	Do you like to drive fast cars?
5515100	Σου αρέσει να οδηγείς γρήγορα αυτοκίνητα;	5506424	Do you like to drive fast cars?
5515102	Το πάρτι είναι την Πέμπτη.	5506422	The party's on Thursday.
5515108	Ο Τομ ήταν ο μόνος που γνώριζε πού βρισκόταν η Μαίρη.	5506278	Tom was the only one who knew where Mary was.
5515113	Ο Τομ ήταν ο μόνος που ήξερε πού ήταν η Μαίρη.	5506278	Tom was the only one who knew where Mary was.
5515156	Γιατί θα 'πρεπε ν' ανησυχώ;	5505330	Why should I worry?
5515158	Γιατί θα έπρεπε να ανησυχώ;	5505330	Why should I worry?
